id,longitude,latitude,precision,funding,donor,status,type_of_assistance,amp_sector
1909,35.383333,-15.116667,1,269070.00,US Agency for International Development,Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1910,33.907981,-13.295737,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1911,33.881507,-10.111532,3,14000000.00,World Bank,Ongoing,Loan,"Vulnerability, Disaster and Risk Management"
1912,33.425412,-9.927265,3,14000000.00,World Bank,Ongoing,Loan,"Vulnerability, Disaster and Risk Management"
1913,33.823778,-13.600977,3,2365029.51,UK Department for International Development (DfID),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1914,33.823778,-13.600977,3,,UK Department for International Development (DfID),Closed,Grant,"Vulnerability, Disaster and Risk Management"
1915,33.116667,-13.75,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1916,34.890285,-15.224399,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1917,35.05,-14.9,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1918,35.059102,-15.048394,3,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1919,35.633333,-14.983333,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1920,34.911468,-16.494281,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1921,34.733333,-16.183333,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1922,34.75,-16.1666667,3,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1923,35.6666667,-15.6666667,3,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1924,35.1666667,-16.75,3,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1925,33.266667,-9.716667,1,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1926,35.183333,-16.983333,2,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1927,35.150601,-16.105828,3,1682045.16,Norwegian Agency for Development Cooperation (NORAD),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1928,34.082977,-12.804172,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1929,33.805243,-10.802922,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1930,33.933333,-13.65,1,6204782.60,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1931,35.6666667,-15.6666667,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1932,33.483333,-13.033333,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1933,35.650673,-15.806351,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1934,35.266667,-16.916667,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1935,34.801923,-16.041986,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1936,33.425412,-9.927265,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1937,35.418291,-15.430074,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1938,34.401842,-13.719594,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1939,34.053218,-11.65304,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1940,34.75,-14.75,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1941,33.607776,-11.854277,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1942,34.516816,-15.633374,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1943,35.499904,-15.934395,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1944,35.346577,-14.392955,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1945,35.573667,-14.945831,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1946,33.68407,-14.019624,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1947,33.881507,-10.111532,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1948,33.823778,-13.600977,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1949,34.18559,-14.262731,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1950,35.150601,-16.105828,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1951,35.215762,-15.752677,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1952,34.939562,-15.647316,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1953,35.059102,-15.048394,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1954,34.700342,-15.450508,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1955,35.1666667,-16.75,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1956,33.0799839,-13.762298,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1957,33.4166667,-13,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1958,34.75,-16.1666667,3,122819569.00,World Food Program (WFP),Ongoing,Grant,"Vulnerability, Disaster and Risk Management"
1959,34,-13.5,4,100000.00,Food and Agriculture Organization (FAO),Closed,Grant,"Vulnerability, Disaster and Risk Management"
1960,34,-11,4,100000.00,Food and Agriculture Organization (FAO),Closed,Grant,"Vulnerability, Disaster and Risk Management"
1961,35,-15.5,4,100000.00,Food and Agriculture Organization (FAO),Closed,Grant,"Vulnerability, Disaster and Risk Management"
1962,35.346577,-14.392955,3,8000000.00,Arab Bank for Economic Development in Africa (BADEA),Ongoing,Loan,"Water, Sanitation and Irrigation"
1963,33.433333,-11.933333,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1964,33.0799839,-13.762298,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1965,33.033333,-13.583333,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1966,33.716667,-13.516667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1967,33.6,-13.416667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1968,33.483333,-13.616667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1969,33.823778,-13.600977,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1970,34.5,-13.75,3,40000000.00,World Bank,Ongoing,Grant,"Water, Sanitation and Irrigation"
1971,35.41829,-15.43007,3,40000000.00,World Bank,Ongoing,Grant,"Water, Sanitation and Irrigation"
1972,33.25,-9.75,3,40000000.00,World Bank,Ongoing,Grant,"Water, Sanitation and Irrigation"
1973,33.416667,-11.466667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1974,33.58333,-14,3,40000000.00,World Bank,Ongoing,Grant,"Water, Sanitation and Irrigation"
1975,35,-15.78333,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1976,33.48333,-13.03333,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1977,33.78333,-13.98333,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1978,34.6,-14.4166667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1979,34.316667,-13.216667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1980,35.26667,-14.46667,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1981,33.91667,-11.45,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1982,35.33333,-15.38333,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1983,35.21667,-15.06667,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1984,33.607776,-11.854277,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1985,33.6,-11.9,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1986,33.71667,-13.51667,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
1987,33.881507,-10.111532,3,1960728.07,UK Department for International Development (DfID),Ongoing,Grant,"Water, Sanitation and Irrigation"
1988,35.573667,-14.945831,3,1960728.07,UK Department for International Development (DfID),Ongoing,Grant,"Water, Sanitation and Irrigation"
1989,35.499904,-15.934395,3,1960728.07,UK Department for International Development (DfID),Ongoing,Grant,"Water, Sanitation and Irrigation"
1990,34.516667,-13.983333,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1991,34.316667,-13.6,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1992,34.45,-13.733333,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1993,33.583333,-13.983333,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1994,33.4,-14.016667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1995,33.983333,-14.066667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1996,33.75,-14.166667,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1997,34.401842,-13.719594,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1998,34.02070999,-11.46555674,1,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
1999,33.68407,-14.019624,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2000,33.4166667,-13,3,10178430.22,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2001,33.907981,-13.295737,3,13967180.96,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2002,33.607776,-11.854277,3,13967180.96,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2003,33.68407,-14.019624,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2004,35.6666667,-15.6666667,3,9824818.76,Canadian International Development Agency (CIDA),Closed,Grant,"Water, Sanitation and Irrigation"
2005,35.150601,-16.105828,3,9824818.76,Canadian International Development Agency (CIDA),Closed,Grant,"Water, Sanitation and Irrigation"
2006,34.401842,-13.719594,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2007,35.32171,-15.25988,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2008,33.68407,-14.019624,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2009,35.41829,-15.43007,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2010,35.573667,-14.945831,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2011,35.499904,-15.934395,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2012,33.9,-14.083333,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2013,33.533333,-13.883333,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2014,33.383333,-13.75,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2015,35.533333,-14.866667,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2016,35.346577,-14.392955,3,4655143.57,KFW Bankengruppe,Closed,Grant,"Water, Sanitation and Irrigation"
2017,35.516667,-14.966667,1,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2018,35.333333,-15.216667,5,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2019,35.366667,-15.916667,2,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2020,35.318801,-15.385957,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2021,35.573667,-14.945831,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2022,35.504015,-16.025439,3,14000000.00,Australian Agency for International Development (AusAid),Ongoing,Grant,"Water, Sanitation and Irrigation"
2023,33.4166667,-13,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2024,33.881507,-10.111532,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2025,34.02070999,-11.46555674,2,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2026,35.573667,-14.945831,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2027,34.939562,-15.647316,3,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2028,33.7833333,-13.9833333,1,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2029,33.7,-14.03333,1,50000000.00,World Bank,Ongoing,Loan,"Water, Sanitation and Irrigation"
2030,35,-15.5,4,6254103.48,African Development Bank (AfDB),Closed,Loan,"Water, Sanitation and Irrigation"
2031,35,-15.78333,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2032,33.48333,-13.03333,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2033,33.78333,-13.98333,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2034,35.26667,-14.46667,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2035,33.91667,-11.45,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2036,35.33333,-15.38333,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2037,35.21667,-15.06667,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2038,33.6,-11.9,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2039,33.71667,-13.51667,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2040,33.7,-14.03333,1,900000.00,World Bank,Closed,Loan,"Water, Sanitation and Irrigation"
2041,35.16667,-16.75,3,32961255.33,African Development Bank (AfDB),Ongoing,Grant,"Water, Sanitation and Irrigation"
2042,34.75,-14.75,3,32961255.33,African Development Bank (AfDB),Ongoing,Grant,"Water, Sanitation and Irrigation"
